,product_name,seller,price,category
271,Women's Ultra Thin Stretch Cropped Leggings Black Lace Trim 2-Pack,Liang Rou,16.99,leggings
272,Womens Under Skirt Leggings Soft Stretch Lace Short Leggings Fitness Shorts,CnlanRow,8.99,leggings
273,"Women's Classic Solid Capri Jeggings (Slate Grey, Medim)",Yelete,3.96,leggings
274,Fashion Neon Stretch Skinny Shiny Spandex Leggings Pants,Hupplle,12.99,leggings
275,Capri REG/PLUS Women's Best Selling Buttery Popular Prints BAT1,Leggings Depot,10.99,leggings
276,Jeggings for Women High Waisted Plus Size Pants Skinny Stretch Jeans Curve Pencil Pants Leggings for Women Capri Length,Z.M,10.99,leggings
277,Ultra Soft Women Yoga Capris Cropped Leggings-Regular and Plus Size,Ndoobiy,9.99,leggings
278,Women's Nylon 3/4 Smooth Crop Leggings,Nikibiki,7.25,leggings
279,Womens Plus Size Legging Shorts Soft Cotton Stretch Under Dress Mid Thigh Shorts,FASHIONBUY,11.99,leggings
280,"80s Women's Paint Neon Splatter Leggings,XS-XL",KaKaxi,12.99,leggings
281,Women's Solid Cotton Spandex Boot Cut High Waisted Flare Yoga Pants Workout Casual Trousers Comfortable Flared Leggings,FITTOO,8.99,leggings
282,Lush Moda Extra Soft Leggings with Designs- Variety of Prints,LMB,9.99,leggings
283,Women's 12 Pack Stretch Cotton Full Length Legging Tights,Sexy Basics,34.99,leggings
284,Women Sexy Faux Leather Leggings with Pockets Skinny Leather Pants Black,Everbellus,16.99,leggings
285,Women's Ultra Soft Printed Fashion Leggings BAT23,Leggings Depot,8.99,leggings
286,Women's Capri Flare,,21.99,leggings
287,Women's Plus Size Cotton Solid Full Length Leggings (1X to 5X),Popular,13.98,leggings
288,Capri REG/Plus Women's Buttery Popular Prints BAT2,Leggings Depot,9.99,leggings
289,New Halloween Fashion 3D Digital Print Stretchy Leggings Multi-Colored S-3X,DREAGAL,7.96,leggings
